DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	12q23.1	12	96210669		ELK3			ENSG00000111145	NA	NA	rs10735341-A	rs10735341	0	10735341	intron_variant	0	0.1338	3.00E-25	24.52287875		0.0381	[0.031-0.045] unit decrease	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	13q34	13	110537675		RAB20			ENSG00000139832	NA	NA	rs9521824-C	rs9521824	0	9521824	intron_variant	0	0.2609	7.00E-15	14.15490196		0.0233	[0.017-0.029] unit decrease	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
10/8/20	32769997	Zhou W	8/7/20	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32769997	GWAS of thyroid stimulating hormone highlights pleiotropic effects and inverse association with thyroid cancer.	Thyroid stimulating hormone levels	"119,715 European ancestry individuals"	NA	13q34	13	110539466	RAB20	RAB20			ENSG00000139832	NA	NA	rs4393429-C	rs4393429	0	4393429	intron_variant	0	0.256432799	9.00E-09	8.045757491		0.03	[0.02-0.04] SD decrease	Illumina [22400000] (imputed)	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST010653	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	13q34	13	114091262		RASA3			ENSG00000185989	NA	NA	rs9525255-T	rs9525255	0	9525255	intron_variant	0	0.3815	8.00E-10	9.096910013		0.0172	[0.012-0.023] unit decrease	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	13q12.12	13	24201696		SPATA13			ENSG00000182957	NA	NA	rs9507279-A	rs9507279	0	9507279	intron_variant	0	0.3541	2.00E-44	43.69897		0.0379	[0.033-0.043] unit decrease	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
10/8/20	32769997	Zhou W	8/7/20	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32769997	GWAS of thyroid stimulating hormone highlights pleiotropic effects and inverse association with thyroid cancer.	Thyroid stimulating hormone levels	"119,715 European ancestry individuals"	NA	13q12.12	13	24202058	SPATA13	SPATA13			ENSG00000182957	NA	NA	rs7318607-A	rs7318607	0	7318607	intron_variant	0	0.642794474	8.00E-17	16.09691001		0.0409	[0.031-0.05] SD increase	Illumina [22400000] (imputed)	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST010653	Genome-wide genotyping array
1/14/19	30367059	Teumer A	10/26/18	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30367059	Genome-wide analyses identify a role for SLC17A4 and AADAT in thyroid hormone regulation.	Thyroid stimulating hormone levels	"54,288 European ancestry individuals"	"up to 22,383 European ancestry individuals"	13q12.12	13	24207942	SPATA13	SPATA13			ENSG00000182957	NA	NA	rs7329958-T	rs7329958	0	7329958	intron_variant	0	0.35	7.00E-14	13.15490196		0.044	[0.032-0.056] unit decrease	"Affymetrix, Illumina [8048941] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST006899	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	13q12.12	13	24212777		SPATA13			ENSG00000182957	NA	NA	rs17364832-T	rs17364832	0	17364832	intron_variant	0	0.7258	4.00E-49	48.39794001		0.0419	[0.036-0.047] unit decrease	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	13q13.1	13	31874737		FRY			ENSG00000073910	NA	NA	rs634884-A	rs634884	0	634884	intron_variant	0	0.3681	1.00E-11	11		0.0175	[0.012-0.023] unit decrease	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	13q14.3	13	50562603		"DLEU1, DLEU7"			"ENSG00000176124, ENSG00000186047"	NA	NA	rs978332-T	rs978332	0	978332	intron_variant	0	0.7143	4.00E-17	16.39794001		0.0235	[0.018-0.029] unit decrease	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
7/24/15	25436638	Malinowski JR	12/1/14	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25436638	Genetic variants associated with serum thyroid stimulating hormone (TSH) levels in European Americans and African Americans from the eMERGE Network.	Serum thyroid-stimulating hormone levels	"4,501 European ancestry individuals, 351 African American individuals"	NA	13q31.1	13	78581477	POU4F1-AS1	OBI1-AS1			ENSG00000234377	NA	NA	rs1409005-T	rs1409005	0	1409005	non_coding_transcript_exon_variant	0	0.2	5.00E-07	6.301029996	(AA)	0.25	[0.15-0.35] unit increase	Illumina [up to 905285]	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST002707	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	13q31.1	13	79987232		LINC00382 - LINC01080	ENSG00000229175	ENSG00000281721		69190	23845	rs9545290-A	rs9545290	0	9545290	intron_variant	1	0.7345	1.00E-17	17		0.0242	[0.019-0.03] unit increase	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
10/8/20	32769997	Zhou W	8/7/20	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32769997	GWAS of thyroid stimulating hormone highlights pleiotropic effects and inverse association with thyroid cancer.	Thyroid stimulating hormone levels	"119,715 European ancestry individuals"	NA	14q32.33	14	104757188	SIVA1	SIVA1			ENSG00000184990	NA	NA	rs12590163-C	rs12590163	0	12590163	3_prime_UTR_variant	0	0.441724144	2.00E-16	15.69897		0.0387	[0.03-0.048] SD decrease	Illumina [22400000] (imputed)	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST010653	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	14q32.33	14	104774548		AKT1			ENSG00000142208	NA	NA	rs2494734-C	rs2494734	0	2494734	non_coding_transcript_exon_variant	0	0.549	4.00E-59	58.39794001		0.0436	[0.038-0.049] unit increase	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
10/8/20	32769997	Zhou W	8/7/20	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32769997	GWAS of thyroid stimulating hormone highlights pleiotropic effects and inverse association with thyroid cancer.	Thyroid stimulating hormone levels	"119,715 European ancestry individuals"	NA	14q13.3	14	36100314	LINC00609	LINC00609			ENSG00000257585	NA	NA	rs11156905-A	rs11156905	0	11156905	intron_variant	0	0.623382769	4.00E-21	20.39794001		0.0441	[0.035-0.053] SD decrease	Illumina [22400000] (imputed)	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST010653	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	14q13.3	14	36100613		LINC00609			ENSG00000257585	NA	NA	rs34241504-A	rs34241504	0	34241504	intron_variant	0	0.4125	7.00E-35	34.15490196		0.0373	[0.031-0.043] unit increase	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	14q13.3	14	36104627		LINC00609			ENSG00000257585	NA	NA	rs4509918-T	rs4509918	0	4509918	intron_variant	0	0.5897	1.00E-51	51		0.0386	[0.034-0.044] unit decrease	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
7/17/19	25743335	Taylor PN	3/6/15	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/25743335	Whole-genome sequence-based analysis of thyroid function.	Thyroid stimulating hormone levels	"2,287 European ancestry whole-genome sequenced individuals, 14,048 European ancestry individuals"	NA	14q13.3	14	36269155	MBIP	RN7SKP21 - MBIP	ENSG00000252312	ENSG00000151332		37381	29409	rs116909374-T	rs116909374	0	116909374	regulatory_region_variant	1	0.043	5.00E-11	10.30103		0.208	[0.15-0.27] unit decrease	Illumina [at least 9558836] (imputed)	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST008165	"Genome-wide genotyping array, Genome-wide sequencing"
10/8/20	32769997	Zhou W	8/7/20	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32769997	GWAS of thyroid stimulating hormone highlights pleiotropic effects and inverse association with thyroid cancer.	Thyroid stimulating hormone levels	"119,715 European ancestry individuals"	NA	14q13.3	14	36269155	"PTCSC3, MBIP"	RN7SKP21 - MBIP	ENSG00000252312	ENSG00000151332		37381	29409	rs116909374-T	rs116909374	0	116909374	regulatory_region_variant	1	0.034796328	8.00E-30	29.09691001		0.1692	[0.14-0.2] SD decrease	Illumina [22400000] (imputed)	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST010653	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	14q13.3	14	36269155		RN7SKP21 - MBIP	ENSG00000252312	ENSG00000151332		37381	29409	rs116909374-T	rs116909374	0	116909374	regulatory_region_variant	1	0.0386	7.00E-123	122.154902		0.1851	[0.17-0.2] unit decrease	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	14q13.3	14	36525164		NKX2-1-AS1 - PHKBP2	ENSG00000253563	ENSG00000258467		2148	8342	rs12892248-A	rs12892248	0	12892248	intron_variant	1	0.1304	3.00E-12	11.52287875		0.0265	[0.019-0.034] unit increase	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	14q13.3	14	36585385		NKX2-8 - RN7SKP257	ENSG00000136327	ENSG00000201395		2771	8454	rs1007731-A	rs1007731	0	1007731	intron_variant	1	0.115	7.00E-09	8.15490196		0.0246	[0.016-0.033] unit increase	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	14q22.2	14	53954334		BMP4			ENSG00000125378	NA	NA	rs2761884-T	rs2761884	0	2761884	intron_variant	0	0.4538	1.00E-07	7		0.0133	[0.0084-0.0182] unit decrease	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	14q24.3	14	78690503		NRXN3			ENSG00000021645	NA	NA	rs1015652662-A	rs1015652662	0	1015652662	intron_variant	0	0.9969	1.00E-13	13		0.5147	[0.38-0.65] unit decrease	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	14q31.1	14	80105707		NRXN3 - DIO2	ENSG00000021645	ENSG00000211448		237416	91819	rs1491493-A	rs1491493	0	1491493	intergenic_variant	1	0.6686	3.00E-08	7.522878745		0.0146	[0.0095-0.0197] unit increase	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
10/8/20	32769997	Zhou W	8/7/20	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32769997	GWAS of thyroid stimulating hormone highlights pleiotropic effects and inverse association with thyroid cancer.	Thyroid stimulating hormone levels	"119,715 European ancestry individuals"	NA	14q31.1	14	80641017	CEP128	CEP128			ENSG00000100629	NA	NA	rs141751376-C	rs141751376	0	141751376	intron_variant	0	5.53E-04	9.00E-17	16.04575749		1.3695	[1.05-1.69] SD increase	Illumina [22400000] (imputed)	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST010653	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	14q31.1	14	80941577		CEP128			ENSG00000100629	NA	NA	rs3742721-A	rs3742721	0	3742721	splice_donor_region_variant	0	0.5916	6.00E-10	9.22184875		0.0159	[0.011-0.021] unit decrease	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
10/8/20	32769997	Zhou W	8/7/20	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32769997	GWAS of thyroid stimulating hormone highlights pleiotropic effects and inverse association with thyroid cancer.	Thyroid stimulating hormone levels	"119,715 European ancestry individuals"	NA	14q31.1	14	80971726	TSHR	TSHR			ENSG00000165409	NA	NA	rs179256-G	rs179256	0	179256	intron_variant	0	0.910386027	3.00E-17	16.52287875		0.0668	[0.051-0.082] SD decrease	Illumina [22400000] (imputed)	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST010653	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	14q31.1	14	80977024		TSHR			ENSG00000165409	NA	NA	rs2110696-T	rs2110696	0	2110696	intron_variant	0	0.6491	8.00E-10	9.096910013		0.0163	[0.011-0.021] unit increase	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
10/8/20	32769997	Zhou W	8/7/20	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32769997	GWAS of thyroid stimulating hormone highlights pleiotropic effects and inverse association with thyroid cancer.	Thyroid stimulating hormone levels	"119,715 European ancestry individuals"	NA	14q31.1	14	81120330	TSHR	TSHR			ENSG00000165409	NA	NA	rs8020969-T	rs8020969	0	8020969	intron_variant	0	0.233898988	2.00E-27	26.69897		0.0583	[0.048-0.069] SD decrease	Illumina [22400000] (imputed)	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST010653	Genome-wide genotyping array
10/8/20	32769997	Zhou W	8/7/20	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32769997	GWAS of thyroid stimulating hormone highlights pleiotropic effects and inverse association with thyroid cancer.	Thyroid stimulating hormone levels	"119,715 European ancestry individuals"	NA	14q31.1	14	81143715	TSHR	TSHR			ENSG00000165409	NA	NA	rs121908872-A	rs121908872	0	121908872	missense_variant	0	6.97E-04	2.00E-31	30.69897		1.6294	[1.36-1.9] SD increase	Illumina [22400000] (imputed)	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST010653	Genome-wide genotyping array
10/8/20	32769997	Zhou W	8/7/20	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32769997	GWAS of thyroid stimulating hormone highlights pleiotropic effects and inverse association with thyroid cancer.	Thyroid stimulating hormone levels	"119,715 European ancestry individuals"	NA	14q31.1	14	81143884	TSHR	TSHR			ENSG00000165409	NA	NA	rs139352934-A	rs139352934	0	139352934	missense_variant	0	0.001971233	4.00E-40	39.39794001		1.1001	[0.94-1.26] SD increase	Illumina [22400000] (imputed)	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST010653	Genome-wide genotyping array
10/8/20	32769997	Zhou W	8/7/20	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32769997	GWAS of thyroid stimulating hormone highlights pleiotropic effects and inverse association with thyroid cancer.	Thyroid stimulating hormone levels	"119,715 European ancestry individuals"	NA	14q31.1	14	81153601	"TSHR, GTF2A1"	TSHR - GTF2A1	ENSG00000165409	ENSG00000165417		7295	21851	rs12893151-A	rs12893151	0	12893151	intron_variant	1	0.207451791	7.00E-22	21.15490196		0.0556	[0.044-0.067] SD decrease	Illumina [22400000] (imputed)	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST010653	Genome-wide genotyping array
1/14/19	30367059	Teumer A	10/26/18	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30367059	Genome-wide analyses identify a role for SLC17A4 and AADAT in thyroid hormone regulation.	Thyroid stimulating hormone levels	"54,288 European ancestry individuals"	"up to 22,383 European ancestry individuals"	14q31.1	14	81153601	TSHR	TSHR - GTF2A1	ENSG00000165409	ENSG00000165417		7295	21851	rs12893151-A	rs12893151	0	12893151	intron_variant	1	0.22	2.00E-15	14.69897		0.057	[0.043-0.071] unit decrease	"Affymetrix, Illumina [8048941] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST006899	Genome-wide genotyping array
10/8/20	32769997	Zhou W	8/7/20	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32769997	GWAS of thyroid stimulating hormone highlights pleiotropic effects and inverse association with thyroid cancer.	Thyroid stimulating hormone levels	"119,715 European ancestry individuals"	NA	14q31.1	14	81199013	GTF2A1	GTF2A1			ENSG00000165417	NA	NA	rs191633940-A	rs191633940	0	191633940	intron_variant	0	9.37E-04	1.00E-12	12		0.7868	[0.57-1] SD decrease	Illumina [22400000] (imputed)	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST010653	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	14q32.12	14	93092108		ITPK1			ENSG00000100605	NA	NA	rs71430783-T	rs71430783	0	71430783	intron_variant	0	0.1954	2.00E-110	109.69897		0.0694	[0.063-0.075] unit increase	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
10/8/20	32769997	Zhou W	8/7/20	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32769997	GWAS of thyroid stimulating hormone highlights pleiotropic effects and inverse association with thyroid cancer.	Thyroid stimulating hormone levels	"119,715 European ancestry individuals"	NA	14q32.12	14	93098871	ITPK1	ITPK1			ENSG00000100605	NA	NA	rs6575306-G	rs6575306	0	6575306	intron_variant	0	0.201477725	2.00E-42	41.69897		0.0783	[0.067-0.089] SD increase	Illumina [22400000] (imputed)	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST010653	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	14q32.12	14	93101534		ITPK1			ENSG00000100605	NA	NA	rs10139757-A	rs10139757	0	10139757	intron_variant	0	0.8032	4.00E-110	109.39794		0.0688	[0.063-0.075] unit decrease	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	14q32.12	14	93103186		ITPK1			ENSG00000100605	NA	NA	rs8013691-T	rs8013691	0	8013691	intron_variant	0	0.8034	3.00E-110	109.5228787		0.0689	[0.063-0.075] unit decrease	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
11/7/23	37872160	Williams AT	10/23/23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37872160	"Genome-wide association study of thyroid-stimulating hormone highlights new genes, pathways and associations with thyroid disease."	Thyroid stimulating hormone levels	"247,107 European ancestry individuals"	"63,326 European ancestry individuals, 33,171 South Asian ancestry individuals"	14q32.12	14	93105543		ITPK1			ENSG00000100605	NA	NA	rs1108990-A	rs1108990	0	1108990	intron_variant	0	0.1956	2.00E-63	62.69897		0.0666	[0.059-0.074] unit increase	"Affymetrix, Illumina [57524162] (imputed)"	N	thyroid stimulating hormone measurement	http://www.ebi.ac.uk/efo/EFO_0004748	GCST90296333	Genome-wide genotyping array
